"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_CRIMES"
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,44.3,22.5,0.408740359897172
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,44.2,8.2,0.277634961439589
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,50.1,18.5,0.498714652956298
"459",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,66.1,24.5,0.447300771208226
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,64.5,20,0.640102827763496
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,68.2,16.9,0.457583547557841
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,60.6,11.2,0.526992287917738
"463",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2024,60.2,10.9,0.611825192802057
"464",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,59,8.5,0.426735218508997
"465",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024,57.1,6.2,0.467866323907455
"466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,56.4,12.8,0.467866323907455
"467",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024,56.8,7.1,0.426735218508997
"468",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,64,15.4,0.537275064267352
"469",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,67.1,10,0.616966580976864
"470",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2024,59.2,16.8,0.359897172236504
"471",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,56.1,12.3,0.455012853470437
"472",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024,61.2,15.9,0.570694087403599
"473",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,66.6,12.2,0.573264781491003
"474",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024,76.1,18.9,0.539845758354756
"475",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,57.3,15.3,0.568123393316195
"476",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,55.3,20.2,0.61439588688946
"477",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2024,61.5,10.5,0.555269922879177
"478",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,66.8,9.3,0.719794344473008
"479",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024,70.2,9.1,0.601542416452442
"480",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,73.2,11.7,0.665809768637532
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024,69.9,9.2,0.681233933161954
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,71.3,12.8,0.668380462724936
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,75.6,27.9,0.732647814910026
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2024,71.7,12.1,0.696658097686375
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,69,14.2,0.691516709511568
"486",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024,66,14.1,0.722365038560411
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,63.2,10,0.632390745501285
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024,67.8,14.9,0.622107969151671
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,66.1,7.4,0.61439588688946
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,60,20.3,0.670951156812339
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2024,59,13.2,0.611825192802057
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,64.6,9,0.645244215938303
"493",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2024,66.3,12,0.982005141388175
"494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,63.8,9.8,0.596401028277635
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2024,68.7,10.5,0.796915167095116
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2024,77.1,15,0.57840616966581
"497",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2024,75.7,16.6,0.732647814910026
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2024,76.5,18.9,0.845758354755784
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,72.1,19.2,0.778920308483291
"500",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2024,69.9,10,0.655526992287918
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,68.4,18,0.670951156812339
"502",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2024,60.6,19.3,0.619537275064267
"503",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2024,62.9,8.4,0.383033419023136
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2024,75.8,14.9,0.529562982005141
"505",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2024,84.8,16.1,0.658097686375321
"506",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,73.7,10.6,0.552699228791774
"507",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2024,72.9,11.3,0.858611825192802
"508",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,79.3,20.3,0.776349614395887
"509",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2024,88.3,18.1,0.858611825192802
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2024,84.7,23.5,0.768637532133676
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2024,86.5,19.4,0.660668380462725
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2024,72.7,13,0.655526992287918
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,72.1,7.6,0.817480719794344
"514",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2024,82.3,16.9,0.719794344473008
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,79.8,16.3,0.627249357326478
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2024,78.4,7.4,0.732647814910026
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2024,82.2,24,0.650385604113111
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2024,79.8,11.4,0.606683804627249
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2024,65.4,9.5,0.547557840616967
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024,69.9,13.2,0.416452442159383
"521",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2024,79.1,11.2,0.670951156812339
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,69.8,21.5,0.776349614395887
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,66.2,12.4,0.881748071979435
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,71.2,16.1,0.763496143958869
"525",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,79.5,16.1,0.812339331619537
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,79.4,5.4,0.812339331619537
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,77.6,13.8,0.951156812339332
"528",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,72,10.7,0.74293059125964
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,73.6,10.8,0.735218508997429
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,76.1,11.2,0.709511568123393
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,76.5,5.3,0.552699228791774
"532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,71,14.7,0.439588688946015
"533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,71.4,7,0.652956298200514
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,72.3,6.8,0.724935732647815
"535",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,75.8,7.4,0.794344473007712
"536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,78.7,16.4,0.498714652956298
"537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,77.1,12.6,0.552699228791774
"538",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,77,14.1,0.627249357326478
"539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,73.2,11.1,0.647814910025707
"540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,69,17.1,0.442159383033419
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,70.2,7.9,0.740359897172236
"542",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,73.3,8,0.696658097686375
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,74.5,4.8,0.84318766066838
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,72.7,6.8,0.766066838046273
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,76.7,8.5,0.606683804627249
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,72,10.8,0.737789203084833
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,70.7,10,0.616966580976864
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,71.6,8.6,0.665809768637532
"549",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,74.6,11.8,0.794344473007712
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,76.2,11.4,0.732647814910026
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,77.1,14.4,0.70694087403599
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,76.2,6.1,0.560411311053985
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,79.9,8,0.719794344473008
"554",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,80.5,9.3,0.853470437017995
"555",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,75.5,14.1,0.727506426735218
"556",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,77.8,8.1,0.904884318766067
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,78.3,6.9,0.894601542416452
"558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,80.2,12.6,0.717223650385604
"559",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,73.6,15.6,0.593830334190231
"560",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,71.7,21.7,0.637532133676093
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,74.3,8.4,0.491002570694087
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,71,15.4,0.598971722365039
"563",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,67.7,17.2,0.7146529562982
"564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,69.9,13.6,0.570694087403599
"565",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,74.3,7.3,0.508997429305913
"566",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,75.6,7.2,0.488431876606684
"567",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,74.4,18,0.506426735218509
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,76.5,16.7,0.491002570694087
"569",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,74.5,11.7,0.622107969151671
"570",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,72.4,16.6,0.598971722365039
"571",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,71.2,21.4,0.488431876606684
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,67,15.6,0.506426735218509
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,67.9,7.3,0.437017994858612
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,69.3,8,0.398457583547558
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,72.3,11.5,0.534704370179949
"576",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,74.6,9.7,0.696658097686375
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,81.7,13.7,0.516709511568123
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,83.7,16.7,0.61439588688946
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,85.2,12.8,0.529562982005141
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,77.1,13.5,0.663239074550129
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,73.4,8.7,0.529562982005141
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,77.2,10.6,0.737789203084833
"583",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,75,9.3,0.663239074550129
"584",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024,69.5,14.3,0.724935732647815
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,68.8,11.2,0.686375321336761
"586",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2024,71.5,11,0.650385604113111
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,77.2,9.4,0.740359897172236
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,70,18.5,0.696658097686375
"589",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2024,59.9,22.8,0.670951156812339
"590",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024,62.8,11.9,0.616966580976864
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024,70.5,17.4,0.562982005141388
"592",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,73.8,8.5,0.570694087403599
"593",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2024,73.6,10.9,0.580976863753213
"594",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,73.6,7,0.524421593830334
"595",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,74.2,16,0.83547557840617
"596",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2024,74.1,11.5,0.727506426735218
"597",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024,74.6,10.4,0.77120822622108
"598",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024,74.9,9.4,0.609254498714653
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,73.6,7.7,0.70694087403599
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2024,72.7,9.3,0.598971722365039
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,74.1,8.7,0.6426735218509
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,76.6,13.4,0.80719794344473
"603",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2024,76.2,6.4,0.766066838046273
"604",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024,75,9.5,0.575835475578406
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024,66.3,20.1,0.61439588688946
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,66.7,9.4,0.264781491002571
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2024,66,11.8,0.647814910025707
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,69,7.3,0.629820051413882
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,70.2,24.2,0.645244215938303
"610",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2024,70.1,28,0.663239074550129
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024,70.5,19.6,0.616966580976864
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024,70.2,9.7,0.691516709511568
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2024,68,15.3,0.868894601542416
"614",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2024,63.5,12.6,0.552699228791774
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,67.4,12.4,0.529562982005141
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2024,67.8,15.6,0.645244215938303
"617",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2024,68.4,19.1,0.673521850899743
"618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024,73.3,23.5,0.588688946015424
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2024,60.4,15.1,0.650385604113111
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2024,63.5,10.9,0.411311053984576
"621",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2024,63,9,0.467866323907455
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,63.3,12.3,0.57840616966581
"623",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2024,69.5,14,0.67866323907455
"624",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2024,67.4,17.7,0.598971722365039
"625",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024,61.9,19,0.372750642673522
"626",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2024,52.6,23.5,0.339331619537275
"627",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2024,49.2,24.4,0.290488431876607
"628",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2024,49.3,17.3,0.431876606683805
"629",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,55.3,10.3,0.488431876606684
"630",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2024,59,15.6,0.467866323907455
"631",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2024,62.2,11.3,0.552699228791774
"632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024,67.7,15.9,0.719794344473008
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2024,70.9,16.7,0.588688946015424
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2024,68.4,19.5,0.583547557840617
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2024,65.1,18.6,0.411311053984576
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,59.1,9.8,0.42159383033419
"637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2024,59.5,14.7,0.591259640102828
"638",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2024,55.3,16.5,0.67866323907455
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024,54.1,7.4,0.544987146529563
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2024,57.6,16,0.562982005141388
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2024,71.7,29.6,0.655526992287918
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2024,74,33,0.758354755784062
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,67.7,30.1,0.686375321336761
"644",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,47.5,18.4,1
"645",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2024,52.1,10.9,0.424164524421594
"646",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2024,58.1,22.6,0.467866323907455
"647",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024,66.2,19.6,0.444730077120823
"648",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2024,66.2,26.4,0.161953727506427
"649",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2024,59.1,13.2,0.429305912596401
"650",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2024,53.5,10.2,0.532133676092545
"651",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,55.3,12.7,0.583547557840617
"652",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2024,55.3,21.4,0.529562982005141
"653",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2024,56.8,19.7,0.354755784061697
"654",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024,55.9,20.8,0.406169665809769
"655",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2024,48.9,18.7,0.560411311053985
"656",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2024,49.8,23.4,0.370179948586118
"657",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2024,54.3,16.2,0.634961439588689
"658",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,52.5,11.7,0.526992287917738
"659",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2024,53.2,12.4,0.488431876606684
"660",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2024,53.4,19,0.313624678663239
"661",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,46.1,24,0.380462724935733
"662",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2024,44.4,13.7,0.365038560411311
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2024,44.1,14.1,0.334190231362468
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024,53.1,11.8,0.401028277634961
"665",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2024,37.7,19.8,0.395886889460154
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2024,42.2,7.7,0.32133676092545
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,27.9,23.4,0.118251928020566
"668",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2024,22,19.8,0.089974293059126
"669",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,24.1,12,0.388174807197943
"670",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,27.1,17.1,0.429305912596401
"671",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,32.2,27.4,0.313624678663239
"672",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,23.3,29.3,0.349614395886889
"673",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,27.2,15.8,0.341902313624679
"674",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,36.8,20.5,0.55012853470437
"675",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,48.9,21.7,0.473007712082262
"676",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,51.1,18.3,0.501285347043702
"677",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,41.7,13.9,0.519280205655527
"678",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,32.1,17.3,0.375321336760925
"679",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,14.4,22.9,0.10025706940874
"680",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,20.3,10.1,0.287917737789203
"681",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,33.5,20.7,0.388174807197943
"682",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,42.1,13.9,0.305912596401028
"683",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,47,15.2,0.311053984575835
"684",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,40.2,19.1,0.254498714652956
"685",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,36,11.6,0.375321336760925
"686",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,30.9,12.1,0.203084832904884
"687",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,35.4,21.4,0.370179948586118
"688",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,27.3,18,0.25706940874036
